name,unit,sector,split,observed,sparse_prediction,exact_calibration_coefficient,exact_prediction,exact_relative_error_percent,predicted_calibration_coefficient,predictive_prediction,predictive_relative_error_percent,predictive_log10_error,predictive_pass_1_percent,predictive_pass_10_percent,sparse_formula,status
helion shielding shift,,dimensionless_ratio,test,5.9967029e-05,6.103515625e-05,0.982499803136,5.9967029e-05,0.0,0.1682890964847976,1.0271551299120947e-05,82.87133534809445,0.7662764932466349,False,False,sign(1) * 1 * dict^-1 * checksum^-1,EXACT_SYMBOLIC_OK
helion-electron mass ratio,,dimensionless_ratio,train,5495.88527984,5461.247198186369,1.006342522210885,5495.88527984,0.0,4.804502143554465,26238.573870167224,377.42215374137317,0.6789025676334544,False,False,sign(1) * 1 * dict^1 * checksum^1 * U^-1,EXACT_SYMBOLIC_OK
helion-proton mass ratio,,dimensionless_ratio,train,2.993152671552,3.0000473161956447,0.9977018213658084,2.993152671552,0.0,2.426078980437711,7.278351734140821,143.16673864707585,0.38590417006644906,False,False,sign(1) * 1 * U^1,EXACT_SYMBOLIC_OK
hertz-atomic mass unit relationship,u,general_dimensional,train,4.439821659e-24,5.592641446569509e-24,0.7938684611586102,4.439821659e-24,0.0,3.1188853243502977e-06,1.744280733205886e-29,99.99960712819856,5.40574914177152,False,False,sign(1) * 1 * dict^-3 * total_bits^-3 * f1^-3,EXACT_SYMBOLIC_OK
hertz-electron volt relationship,eV,quantum_atomic,train,4.135667696923859e-15,4.232000928927391e-15,0.9772369539559747,4.135667696923859e-15,0.0,0.0009476012885433821,4.010249533368386e-18,99.9030325977024,3.0133742387399107,False,False,sign(1) * 1 * dict^-3 * total_bits^-1 * f1^-1,EXACT_SYMBOLIC_OK
hertz-hartree relationship,E_h,quantum_atomic,test,1.5198298460574e-16,1.5184818461857054e-16,1.0008877286712914,1.5198298460574e-16,0.0,0.000295513317414501,4.4873160780003385e-20,99.97047487855538,3.529808307342898,False,False,sign(1) * 1 * bits^-1 * dict^-3 * total_bits^-2,EXACT_SYMBOLIC_OK
hertz-inverse meter relationship,m^-1,general_dimensional,train,3.3356409519815204e-09,3.3482254066141725e-09,0.9962414553668363,3.3356409519815204e-09,0.0,0.2678958972318787,8.969758494394756e-10,73.10934053299016,0.5703985470005191,False,False,sign(1) * 1 * total_bits^-1 * f1^-3,EXACT_SYMBOLIC_OK
hertz-joule relationship,J,general_dimensional,train,6.62607015e-34,3.771190459990763e-25,1.7570234705187044e-09,6.62607015e-34,0.0,0.00019887986553610525,7.500138515940058e-29,11319035.3942126,5.053813254779545,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
hertz-kelvin relationship,K,thermodynamic_statistical,train,4.799243073366221e-11,4.7966924049671335e-11,1.0005317556732314,4.7992430733662204e-11,1.3465349507787683e-14,0.12270918484929001,5.885982149862975e-12,87.73560317766004,0.9113538060528608,False,False,sign(1) * 1 * pi^1 * dict^-3 * lnDict^-1,EXACT_SYMBOLIC_OK
hertz-kilogram relationship,kg,general_dimensional,train,7.372497323812708e-51,3.771190459990763e-25,1.95495226296016e-26,7.372497323812708e-51,0.0,1.0782662034340582e-06,4.06634721972098e-31,5.515562829147365e+21,19.74158983610913,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
hyperfine transition frequency of Cs-133,Hz,general_dimensional,train,9192631770.0,9135194112.0,1.0062875136856204,9192631769.999998,2.0748667851975757e-14,11.141108364707138,101776187534.4266,1007.1496180949125,1.0442063145754643,False,False,sign(1) * 1 * dict^1 * checksum^2 * total_bits^2,EXACT_SYMBOLIC_OK
inverse fine-structure constant,,dimensionless_ratio,train,137.035999177,137.24530635865116,0.9984749410584273,137.035999177,0.0,2.2430259688352363,307.84478626320237,124.6451940453839,0.35149713193462545,False,False,sign(1) * 1 * K^1 * lnDict^1 * U^1,EXACT_SYMBOLIC_OK
inverse meter-atomic mass unit relationship,u,general_dimensional,train,1.33102504824e-15,1.3402914044042683e-15,0.9930863123244553,1.33102504824e-15,0.0,0.0006207128043899035,8.319360363274556e-19,99.93749659050913,3.2040962917329976,False,False,sign(1) * 1 * dict^-3 * checksum^-1 * f1^-2,EXACT_SYMBOLIC_OK
inverse meter-electron volt relationship,eV,quantum_atomic,train,1.2398419843320026e-06,1.2330334595959595e-06,1.0055217680291288,1.2398419843320026e-06,0.0,0.08234766104090495,1.0153742138290244e-07,91.81045466551059,1.0867402086429387,False,False,sign(1) * 1 * K^-2 * bits^-1 * dict^-1,EXACT_SYMBOLIC_OK
inverse meter-hartree relationship,E_h,quantum_atomic,train,4.5563352529132e-08,4.497271678926752e-08,1.013133201239144,4.556335252913201e-08,1.452361280086491e-14,0.061444607340918105,2.763330924170858e-09,93.93518964083239,1.2171827745591053,False,False,sign(1) * 1 * dict^-1 * f1^-2,EXACT_SYMBOLIC_OK
inverse meter-hertz relationship,Hz,general_dimensional,train,299792458.0,298665674.66592115,1.0037727245869121,299792458.0,0.0,8.481006056360512,2532985395.6686754,744.9129816563549,0.9268119828757311,False,False,sign(1) * 1 * total_bits^1 * f1^3,EXACT_SYMBOLIC_OK
inverse meter-joule relationship,J,general_dimensional,train,1.9864458571489286e-25,3.771190459990763e-25,0.526742384990493,1.9864458571489289e-25,1.155776481743621e-14,0.00019887986553610525,7.500138515940058e-29,99.96224342843803,3.423007448148383,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
inverse meter-kelvin relationship,K,thermodynamic_statistical,test,0.014387768775039337,0.014322690768253817,1.0045436997725152,0.014387768775039339,1.2056931850241416e-14,16.550499061172225,0.2370476801134449,1547.5638705334754,1.2168422597349828,False,False,sign(1) * 1 * bits^1 * entropy^-1 * U^-1,EXACT_SYMBOLIC_OK
inverse meter-kilogram relationship,kg,general_dimensional,test,2.2102190943042335e-42,3.771190459990763e-25,5.860799441854886e-18,2.2102190943042335e-42,0.0,1.0782662034340582e-06,4.06634721972098e-31,18397937246031.008,11.264769133181204,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
inverse of conductance quantum,ohm,general_dimensional,train,12906.403729652257,12672.0,1.0184977690697803,12906.403729652257,0.0,2.7515074921614318,34867.10294066966,170.1535119389071,0.43161061764894904,False,False,sign(1) * 1 * K^1 * checksum^1 * total_bits^1,EXACT_SYMBOLIC_OK
Josephson constant,Hz V^-1,electromagnetic_quantum,test,483597848416983.6,489832430174208.0,0.9872720110528267,483597848416983.6,0.0,67.44148036201346,3.303502422027118e+16,6731.09412674364,1.834490269589486,False,False,sign(1) * 1 * K^3 * dict^3 * total_bits^1,EXACT_SYMBOLIC_OK
joule-atomic mass unit relationship,u,general_dimensional,train,6700535247.1,6643777536.0,1.008542987899949,6700535247.100001,1.423280799573439e-14,189.1956824464963,1256974024946.2217,18659.30770590665,2.273216807121281,False,False,sign(1) * 1 * K^1 * dict^2 * total_bits^1,EXACT_SYMBOLIC_OK
joule-electron volt relationship,eV,quantum_atomic,train,6.241509074460763e+18,6.11210366124908e+18,1.0211719925550538,6.241509074460763e+18,0.0,2858.544008974854,1.7471717303096829e+22,279827.7721887523,3.447045987819476,False,False,sign(1) * 1 * dict^3 * entropy^2 * f1^2,EXACT_SYMBOLIC_OK
joule-hartree relationship,E_h,quantum_atomic,test,2.2937122783969e+17,2.332289645687104e+17,0.9834594440868261,2.2937122783969e+17,0.0,1394.2113756388987,3.251704755301777e+20,141666.026450991,3.1515721667239895,False,False,sign(1) * 1 * dict^3 * words^1 * f1^3,EXACT_SYMBOLIC_OK
joule-hertz relationship,Hz,general_dimensional,train,1.5091901796421518e+33,2.6516825671076006e+24,569144360.7778229,1.5091901796421518e+33,0.0,1917.8001209238623,5.085397147850655e+27,99.99966303801759,5.472419095435551,False,False,sign(1) * 1 * dict^3 * entropy^3 * total_bits^3,EXACT_SYMBOLIC_OK
joule-inverse meter relationship,m^-1,general_dimensional,test,5.03411656754271e+24,2.6516825671076006e+24,1.8984612373998513,5.03411656754271e+24,0.0,193825.52686678222,5.139637706530923e+29,10209512.029384771,5.009009238982237,False,False,sign(1) * 1 * dict^3 * entropy^3 * total_bits^3,EXACT_SYMBOLIC_OK
joule-kelvin relationship,K,thermodynamic_statistical,train,7.24297051603992e+22,1.6303886316773337e+23,0.44424809982810026,7.242970516039919e+22,1.1581723246592001e-14,185288.54467782908,3.0209233682277028e+28,41708248.2742021,5.620222991341795,False,False,sign(1) * 1 * dict^3 * entropy^3 * f1^3,EXACT_SYMBOLIC_OK
joule-kilogram relationship,kg,general_dimensional,train,1.1126500560536185e-17,1.1336475944808902e-17,0.9814778961914644,1.1126500560536185e-17,0.0,9.046441791161201e-05,1.0255476975161292e-21,99.99078283695816,4.035402730233194,False,False,sign(1) * 1 * dict^-3 * total_bits^-3 * lnK^1,EXACT_SYMBOLIC_OK
kelvin-atomic mass unit relationship,u,thermodynamic_statistical,train,9.2510872884e-14,9.263371962502046e-14,0.9986738442381701,9.2510872884e-14,0.0,0.0015113416007155331,1.4000119409831233e-16,99.8486651463403,2.8200610388711373,False,False,sign(1) * 1 * bits^1 * dict^-3 * words^-3,EXACT_SYMBOLIC_OK
kelvin-electron volt relationship,eV,quantum_atomic,train,8.617333262145179e-05,8.608815426997245e-05,1.000989431730784,8.617333262145179e-05,0.0,0.3059584097802889,2.633939478136096e-05,69.43440159490352,0.5147670972899588,False,False,sign(1) * 1 * K^1 * total_bits^-2,EXACT_SYMBOLIC_OK
kelvin-hartree relationship,E_h,quantum_atomic,test,3.1668115634564e-06,3.1935346215319474e-06,0.9916321376648397,3.1668115634564e-06,0.0,0.09607376989792077,3.068149103901038e-07,90.31155140613318,1.0137457607268336,False,False,sign(1) * 1 * dict^-2 * words^1 * lnK^-1,EXACT_SYMBOLIC_OK
kelvin-hertz relationship,Hz,thermodynamic_statistical,train,20836619123.327576,20847699113.757366,0.9994685269405832,20836619123.327576,0.0,20.692315538867355,431387168321.2327,1970.3318795047442,1.3160399695556957,False,False,sign(1) * 1 * pi^-1 * dict^3 * lnDict^1,EXACT_SYMBOLIC_OK
kelvin-inverse meter relationship,m^-1,thermodynamic_statistical,train,69.50348004861274,69.81928299509865,0.995476852053779,69.50348004861274,0.0,88.16662632715968,6155.730634259076,8756.722900714583,1.947273057168128,False,False,sign(1) * 1 * bits^-1 * entropy^1 * U^1,EXACT_SYMBOLIC_OK
kelvin-joule relationship,J,thermodynamic_statistical,train,1.380649e-23,6.1335069477956684e-24,2.2509944339366794,1.380649e-23,0.0,0.0005544172178898253,3.400521857904788e-27,99.97537012044405,3.608537711925111,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * f1^-3,EXACT_SYMBOLIC_OK
kelvin-kilogram relationship,kg,thermodynamic_statistical,train,1.5361791872403723e-40,3.771190459990763e-25,4.073459570758818e-16,1.5361791872403723e-40,0.0,1.6885236162372987e-06,6.367744153023205e-31,414518319501.9188,9.617543728918166,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
kilogram-atomic mass unit relationship,u,general_dimensional,train,6.0221407537e+26,2.6516825671076006e+24,227.10639759075025,6.0221407537e+26,0.0,22525.77599411132,5.9731207514155875e+28,9818.600371048627,1.9964503925155013,False,False,sign(1) * 1 * dict^3 * entropy^3 * total_bits^3,EXACT_SYMBOLIC_OK
kilogram-electron volt relationship,eV,quantum_atomic,train,5.609588603804452e+35,2.6516825671076006e+24,211548270271.40253,5.609588603804452e+35,0.0,17557.058459303236,4.6555745846223424e+28,99.99999170068446,7.080957723467018,False,False,sign(1) * 1 * dict^3 * entropy^3 * total_bits^3,EXACT_SYMBOLIC_OK
kilogram-hartree relationship,E_h,quantum_atomic,train,2.0614857887415e+34,2.6516825671076006e+24,7774255539.908479,2.0614857887415e+34,0.0,16824.47758351682,4.4613173908904155e+28,99.99978358728374,5.664717223959711,False,False,sign(1) * 1 * dict^3 * entropy^3 * total_bits^3,EXACT_SYMBOLIC_OK
kilogram-hertz relationship,Hz,general_dimensional,test,1.3563924896521321e+50,2.6516825671076006e+24,5.11521441697924e+25,1.3563924896521321e+50,0.0,1917.8001209238623,5.085397147850655e+27,100.0,22.426060501291406,False,False,sign(1) * 1 * dict^3 * entropy^3 * total_bits^3,EXACT_SYMBOLIC_OK
kilogram-inverse meter relationship,m^-1,general_dimensional,train,4.524438335443823e+41,2.6516825671076006e+24,1.7062518687442234e+17,4.524438335443823e+41,0.0,193825.52686678222,5.139637706530923e+29,99.9999999998864,11.944632166873618,False,False,sign(1) * 1 * dict^3 * entropy^3 * total_bits^3,EXACT_SYMBOLIC_OK
kilogram-joule relationship,J,general_dimensional,train,8.987551787368176e+16,8.821083420177952e+16,1.0188716464022358,8.987551787368176e+16,0.0,170025.9551979871,1.4998131343968833e+22,16687571.680566452,5.222395746696014,False,False,sign(1) * 1 * dict^3 * total_bits^3 * lnK^-1,EXACT_SYMBOLIC_OK
kilogram-kelvin relationship,K,thermodynamic_statistical,train,6.509657260728958e+39,2.6516825671076006e+24,2454915735947065.0,6.509657260728958e+39,0.0,329847.590301259,8.746511050042986e+29,99.99999998656381,9.871723274027751,False,False,sign(1) * 1 * dict^3 * entropy^3 * total_bits^3,EXACT_SYMBOLIC_OK
lattice parameter of silicon,m,general_dimensional,train,5.431020511e-10,5.378878310364809e-10,1.0096938799553645,5.431020510999999e-10,1.9038332917304728e-14,13.414556324698218,7.215526605808631e-09,1228.5765706821194,1.123386589432349,False,False,sign(1) * 1 * entropy^-1 * total_bits^-2 * f1^-1,EXACT_SYMBOLIC_OK
lattice spacing of ideal Si (220),m,general_dimensional,test,1.920155716e-10,1.906740265305713e-10,1.0070358039521108,1.920155716e-10,0.0,7.010270195858209,1.3366764453115414e-09,596.1291910720961,0.8426898455920233,False,False,sign(1) * 1 * entropy^-3 * U^-1 * f1^-1,EXACT_SYMBOLIC_OK
lattice spacing of silicon,m,general_dimensional,train,1.920155762e-10,1.906740265305713e-10,1.0070358280770537,1.920155762e-10,0.0,7.010270195858209,1.3366764453115414e-09,596.1291743953539,0.8426898351878952,False,False,sign(1) * 1 * entropy^-3 * U^-1 * f1^-1,EXACT_SYMBOLIC_OK
"Loschmidt constant (273.15 K, 100 kPa)",m^-3,general_dimensional,train,2.6516458048837345e+25,2.6516825671076006e+24,9.999861362652068,2.6516458048837345e+25,0.0,599.1345203148227,1.58871456287119e+27,5891.42826672075,1.777530364028027,False,False,sign(1) * 1 * dict^3 * entropy^3 * total_bits^3,EXACT_SYMBOLIC_OK
"Loschmidt constant (273.15 K, 101.325 kPa)",m^-3,general_dimensional,train,2.686780111798444e+25,2.6516825671076006e+24,10.132359525707209,2.6867801117984444e+25,1.5985555636427156e-14,599.1345203148227,1.58871456287119e+27,5813.079957286701,1.7718137516142964,False,False,sign(1) * 1 * dict^3 * entropy^3 * total_bits^3,EXACT_SYMBOLIC_OK
luminous efficacy,lm W^-1,general_dimensional,train,683.0,682.6558997732961,1.0005040610164186,683.0,0.0,4.101761315068579,2800.0915611934392,309.9694818731243,0.6127515290431591,False,False,sign(1) * 1 * dict^1 * U^-1,EXACT_SYMBOLIC_OK
mag. constant,N A^-2,electromagnetic_quantum,train,1.25663706127e-06,1.2715657552083333e-06,0.9882595973686887,1.25663706127e-06,0.0,0.36216472527290094,4.6051626240145486e-07,63.35328022746349,0.4359648927402276,False,False,sign(1) * 1 * K^-1 * dict^-1 * checksum^-2,EXACT_SYMBOLIC_OK
mag. flux quantum,Wb,electromagnetic_quantum,train,2.0678338484619295e-15,2.0415144820941148e-15,1.012892079188592,2.0678338484619295e-15,0.0,0.00662605416004128,1.3527185526864228e-17,99.34582821840712,2.184308193569048,False,False,sign(1) * 1 * K^-3 * dict^-3 * total_bits^-1,EXACT_SYMBOLIC_OK
magn. constant,N A^-2,electromagnetic_quantum,train,1.2566370614359173e-06,1.2715657552083333e-06,0.9882595974991714,1.2566370614359173e-06,0.0,0.36216472527290094,4.6051626240145486e-07,63.353280232302055,0.43596489279756867,False,False,sign(1) * 1 * K^-1 * dict^-1 * checksum^-2,EXACT_SYMBOLIC_OK
magn. flux quantum,Wb,electromagnetic_quantum,train,2.0678338484619295e-15,2.0415144820941148e-15,1.012892079188592,2.0678338484619295e-15,0.0,0.00662605416004128,1.3527185526864228e-17,99.34582821840712,2.184308193569048,False,False,sign(1) * 1 * K^-3 * dict^-3 * total_bits^-1,EXACT_SYMBOLIC_OK
Mo x unit,m,general_dimensional,train,1.00209952e-13,1.0156802229425738e-13,0.9866289579773164,1.00209952e-13,0.0,1.4750802612624443,1.4982098486172294e-13,49.50709173248873,0.17466179351155015,False,False,sign(1) * 1 * bits^-1 * dict^-3 * f1^-1,EXACT_SYMBOLIC_OK
molar gas constant,J mol^-1 K^-1,thermodynamic_statistical,train,8.31446261815324,8.0,1.039307827269155,8.31446261815324,0.0,4.029232522587948,32.23386018070359,287.68422760511714,0.5884781326982064,False,False,sign(1) * 1 * checksum^1,EXACT_SYMBOLIC_OK
molar mass constant,kg mol^-1,thermodynamic_statistical,train,0.00100000000105,0.0010131453638286187,0.9870251957439323,0.00100000000105,0.0,0.7737217863250601,0.0007838926407084317,21.61073601146555,0.1057434132060124,False,False,sign(1) * 1 * bits^1 * f1^-2,EXACT_SYMBOLIC_OK
molar mass of carbon-12,kg mol^-1,thermodynamic_statistical,train,0.0120000000126,0.011923099511479036,1.0064497072298129,0.0120000000126,0.0,1.9892937550462244,0.023718547398979935,97.65456145062885,0.29590684139580503,False,False,sign(1) * 1 * bits^-1 * lnDict^-1,EXACT_SYMBOLIC_OK
molar Planck constant,J Hz^-1 mol^-1,relativity_gravity,train,3.990312712893431e-10,4.13921144273546e-10,0.9640272714013308,3.990312712893431e-10,0.0,0.004760936928968871,1.970652461452977e-12,99.50614084578248,2.3063968916993463,False,False,sign(1) * 1 * dict^-2 * words^-2,EXACT_SYMBOLIC_OK
molar Planck constant times c,J m mol^-1,relativity_gravity,train,0.119626565582,0.125,0.957012524656,0.119626565582,0.0,0.260999989435619,0.03262499867945237,72.7276307559887,0.5642771317721615,False,False,sign(1) * 1 * checksum^-1,EXACT_SYMBOLIC_OK
"molar volume of ideal gas (273.15 K, 100 kPa)",m^3 mol^-1,thermodynamic_statistical,train,0.02271095464148557,0.022727272727272728,0.9992820042253652,0.02271095464148557,0.0,1.6772733648867824,0.038119849201972325,67.84785053614473,0.22491578403342904,False,False,sign(1) * 1 * K^1 * total_bits^-1,EXACT_SYMBOLIC_OK
"molar volume of ideal gas (273.15 K, 101.325 kPa)",m^3 mol^-1,thermodynamic_statistical,test,0.022413969545014137,0.022727272727272728,0.986214659980622,0.022413969545014137,0.0,1.6772733648867824,0.038119849201972325,70.07183455574862,0.2306323964471596,False,False,sign(1) * 1 * K^1 * total_bits^-1,EXACT_SYMBOLIC_OK
molar volume of silicon,m^3 mol^-1,thermodynamic_statistical,train,1.205883199e-05,1.2079832992522254e-05,0.9982614823785019,1.205883199e-05,0.0,0.22844546194585147,2.7595830282054835e-06,77.11566899270247,0.6404617790673938,False,False,sign(1) * 1 * lnDict^-1 * f1^-2,EXACT_SYMBOLIC_OK
Molybdenum x unit,m,general_dimensional,train,1.00209952e-13,1.0156802229425738e-13,0.9866289579773164,1.00209952e-13,0.0,1.4750802612624443,1.4982098486172294e-13,49.50709173248873,0.17466179351155015,False,False,sign(1) * 1 * bits^-1 * dict^-3 * f1^-1,EXACT_SYMBOLIC_OK
muon Compton wavelength,m,quantum_atomic,train,1.17344411e-14,1.224908689256469e-14,0.9579849667915178,1.17344411e-14,0.0,0.024205326720352624,2.9649315026051716e-16,97.47330829194313,1.59744774488562,False,False,sign(1) * 1 * K^-2 * dict^-3 * total_bits^-1,EXACT_SYMBOLIC_OK
muon Compton wavelength over 2 pi,m,quantum_atomic,test,1.867594308e-15,1.8638117840377702e-15,1.00202945597545,1.867594308e-15,0.0,0.01639918233978541,3.056498929347614e-17,98.3634031672431,1.7860582936325677,False,False,sign(1) * 1 * dict^-2 * entropy^-3 * lnDict^-1,EXACT_SYMBOLIC_OK
muon g factor,,dimensionless_ratio,train,-2.00233184123,-1.9999684563670785,1.001181711069191,-2.00233184123,0.0,1.5380951776954863,-3.076141838281289,53.62797389226277,0.1864703029408813,False,False,sign(-1) * 1 * K^1 * U^-1,EXACT_SYMBOLIC_OK
muon mag. mom.,J T^-1,electromagnetic_quantum,train,-4.4904483e-26,-4.472741043151964e-26,1.0039589273506335,-4.4904483e-26,0.0,0.3709921663890754,-1.65935188929628e-26,63.04707729746538,0.43235120643329467,False,False,sign(-1) * mu_B[J/T] * pi^-1 * K^-1 * bits^-1,EXACT_SYMBOLIC_OK
muon mag. mom. anomaly,,dimensionless_ratio,train,0.00116592062,0.0011665100711120149,0.9994946883643681,0.00116592062,0.0,0.20058869721813904,0.0002339887354561978,79.93098917349984,0.6974740327531452,False,False,sign(1) * 1 * K^-1 * entropy^-1 * lnK^1,EXACT_SYMBOLIC_OK
muon mag. mom. to Bohr magneton ratio,,dimensionless_ratio,train,-0.00484197048,-0.004822877063390768,1.0039589266651985,-0.00484197048,0.0,0.2863994751351473,-0.0013812694595964565,71.47298883167795,0.5447437278557682,False,False,sign(-1) * 1 * pi^-1 * K^-1 * bits^-1,EXACT_SYMBOLIC_OK
muon mag. mom. to nuclear magneton ratio,,dimensionless_ratio,train,-8.89059704,-9.00028389941269,0.9878129556091172,-8.89059704,0.0,2.0992408164509055,-18.893763321293033,112.5139991868649,0.3273875441244584,False,False,sign(-1) * 1 * U^2,EXACT_SYMBOLIC_OK
muon magn. moment,J T^-1,electromagnetic_quantum,test,-4.49044799e-26,-3.771190459990763e-25,0.11907242653586367,-4.49044799e-26,0.0,0.042520270662784194,-1.6035203907971688e-26,64.29041391041324,0.4472151836926916,False,False,sign(-1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
muon magn. moment to Bohr magneton ratio,,dimensionless_ratio,train,-0.00484197045,-0.004822877063390768,1.0039589204448451,-0.00484197045,0.0,0.2863994751351473,-0.0013812694595964565,71.4729886549296,0.5447437251649557,False,False,sign(-1) * 1 * pi^-1 * K^-1 * bits^-1,EXACT_SYMBOLIC_OK
muon magn. moment to nuclear magneton ratio,,dimensionless_ratio,train,-8.89059698,-9.00028389941269,0.9878129489426608,-8.89059698,0.0,2.0992408164509055,-18.893763321293033,112.51400062105878,0.3273875470553829,False,False,sign(-1) * 1 * U^2,EXACT_SYMBOLIC_OK
muon mass,kg,lepton_particle,test,1.883531627e-28,3.771190459990763e-25,0.0004994527979911716,1.8835316269999999e-28,1.1903583198604325e-14,2.342795481776011e-06,8.835127970583157e-31,99.53092754886971,2.3287600726453075,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
muon mass energy equivalent,J,lepton_particle,test,1.692833804e-11,1.7246714344731083e-11,0.981539886475342,1.692833804e-11,0.0,1.6411800611071303,2.830496370218298e-11,67.20462242247959,0.2232482794715788,False,False,sign(1) * 1 * dict^-2 * words^-3,EXACT_SYMBOLIC_OK
muon mass energy equivalent in MeV,MeV,lepton_particle,train,105.6583755,105.9531362656666,0.9972180081113643,105.6583755,0.0,0.7233829610180422,76.64469344100601,27.459897922615696,0.13942183762222993,False,False,sign(1) * m_e[MeV] * pi^1 * K^1 * bits^1,EXACT_SYMBOLIC_OK
muon mass in u,u,lepton_particle,train,0.1134289257,0.11110760629064763,1.0208925337053882,0.11342892569999999,1.223478731035399e-14,5.792582502768378,0.6435999761236832,467.40374834007906,0.7538922004729383,False,False,sign(1) * 1 * U^-2,EXACT_SYMBOLIC_OK
muon molar mass,kg mol^-1,thermodynamic_statistical,train,0.0001134289258,0.00011303618117322113,1.0034745036739787,0.0001134289258,0.0,0.4916218744943343,5.5571059274060155e-05,51.008035311870906,0.30987514400755567,False,False,sign(1) * 1 * pi^-1 * bits^-1 * entropy^-1,EXACT_SYMBOLIC_OK
muon-electron mass ratio,,dimensionless_ratio,train,206.7682827,207.34511513692635,0.9972180080705281,206.7682827,0.0,2.4428088198689206,506.50447601322054,144.96236531020944,0.3890993668397039,False,False,sign(1) * 1 * pi^1 * K^1 * bits^1,EXACT_SYMBOLIC_OK
muon-neutron mass ratio,,dimensionless_ratio,train,0.1124545168,0.11110760629064763,1.0121225769712738,0.11245451679999999,1.234080071011826e-14,0.7947127782012314,0.0882986344745292,21.48057989385341,0.10502291647945125,False,False,sign(1) * 1 * U^-2,EXACT_SYMBOLIC_OK
muon-proton mag. mom. ratio,,dimensionless_ratio,train,-3.183345146,-3.141592653589793,1.0132902311069827,-3.1833451460000006,1.3950394615804648e-14,2.60762257386917,-8.192087921402292,157.34212112362295,0.4105108762779917,False,False,sign(-1) * 1 * pi^1,EXACT_SYMBOLIC_OK
muon-proton magn. moment ratio,,dimensionless_ratio,train,-3.183345118,-3.141592653589793,1.0132902221943056,-3.1833451179999996,1.3950394738509236e-14,2.60762257386917,-8.192087921402292,157.34212338714738,0.41051088009794995,False,False,sign(-1) * 1 * pi^1,EXACT_SYMBOLIC_OK
muon-proton mass ratio,,dimensionless_ratio,train,0.1126095262,0.11110760629064763,1.0135177055783515,0.1126095262,0.0,0.7947127782012314,0.0882986344745292,21.58866354014622,0.10562114387117752,False,False,sign(1) * 1 * U^-2,EXACT_SYMBOLIC_OK
muon-tau mass ratio,,dimensionless_ratio,train,0.0594635,0.05921644270623438,1.0041721063014752,0.0594635,0.0,0.4518456068420448,0.02675668948962565,55.00317087015456,0.3468180893342289,False,False,sign(1) * 1 * pi^-1 * lnK^-1 * U^-1,EXACT_SYMBOLIC_OK
natural unit of action,J s,general_dimensional,test,1.0545718176461565e-34,3.771190459990763e-25,2.796389704615289e-10,1.0545718176461565e-34,0.0,5.277365556206128e-08,1.9901950639448395e-32,18772.067607372905,2.2758194836986707,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
natural unit of action in eV s,eV s,general_dimensional,train,6.582119569509067e-16,6.592631851131811e-16,0.9984054499234718,6.582119569509067e-16,0.0,0.05015983929988078,3.306853542160472e-17,94.97600505849347,1.2989508065473143,False,False,sign(1) * 1 * dict^-3 * total_bits^-3 * f1^1,EXACT_SYMBOLIC_OK
natural unit of energy,J,general_dimensional,train,8.187105788e-14,8.317929685514974e-14,0.984272060180697,8.187105788e-14,0.0,0.2506628524215455,2.0849959812130322e-14,74.53317405194578,0.5940251798555686,False,False,sign(1) * 1 * dict^-2 * total_bits^-1 * f1^-2,EXACT_SYMBOLIC_OK
natural unit of energy in MeV,MeV,general_dimensional,test,0.51099895069,0.5000078860326074,1.0219817826166764,0.51099895069,0.0,0.16984553709109523,0.08492410795299134,83.38076666530947,0.7793890146188837,False,False,sign(1) * 1 * K^-1 * U^1,EXACT_SYMBOLIC_OK
natural unit of length,m,general_dimensional,train,3.8615926744e-13,3.724102080675221e-13,1.0369191259386343,3.8615926743999993e-13,1.3074164519951409e-14,1.9297334324308857,7.186524290864397e-13,86.10259799037486,0.26975243591963494,False,False,sign(1) * 1 * dict^-3 * U^-1 * f1^-1,EXACT_SYMBOLIC_OK
natural unit of mass,kg,general_dimensional,train,9.1093837139e-31,3.771190459990763e-25,2.4155193991242523e-06,9.1093837139e-31,0.0,1.0782662034340582e-06,4.06634721972098e-31,55.36089654982758,0.3502845365291008,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
